duration,end,vei,repose,stratovolcano,caldera,dome,shield,submarine,complex,lava_cone,pyroclastic_cone,compound,maar,explosion_crater,fissure_vent,subduction,rift,intraplate,continental,ctcrust1,elevation,volume,eruptionssince1960,avgrepose,mafic,intermediate,felsic,summit_crater,h_bw,ellip,meanslope
137.0,1,1,509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
1.0,1,1,5969,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,30.0,1700.0,104.0,8.0,2635.375,1.0,1.0,0.0,0,0.068,1.59,11.5
1.0,1,1,679,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
5.0,1,1,1340,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
1.0,1,1,223,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
84.0,1,2,122,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.0,564.0,14.5,3.0,226240.0,1.0,1.0,0.0,0,0.078,1.64,11.6
1.0,1,1,138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
45.0,1,1,227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
6.0,1,2,291,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
150.0,1,3,210,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
707.0,1,2,142,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.7,354.0,1.07,9.0,7194.888889,1.0,1.0,0.0,1,0.102,1.28,19.9
418.0,1,1,515,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,122,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
14.0,1,2,1143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1661.0,3.4,4.0,478.3333333,0.0,1.0,0.0,0,0.171,1.59,22.4
4780.0,0,1,1138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1325.0,9.7,4.0,8649.75,1.0,1.0,0.0,1,0.137,1.35,16.2
3.0,1,1,845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.0,564.0,14.5,3.0,226240.0,1.0,1.0,0.0,0,0.078,1.64,11.6
1.0,1,1,502,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
20.0,1,2,158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
27.0,1,2,137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
114.0,1,1,253,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
184.0,1,2,6426,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,1731.0,32.0,6.0,3766.166667,1.0,1.0,0.0,0,0.074,1.43,12.9
1.0,1,1,356,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,1050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
32.0,1,2,1796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
9.0,1,2,7378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1635.0,16.9,3.0,6624.333333,0.0,1.0,0.0,0,0.138,1.32,14.5
147.0,1,3,172,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
1.0,1,2,103,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
425.0,1,2,94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
96.0,1,2,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
152.0,1,1,141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
3236.0,1,2,56386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.67,633.0,1.44,1.0,56386.0,1.0,1.0,0.0,0,0.225,1.65,27.8
13.0,1,1,324,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
69.0,1,1,127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
360.0,1,2,104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
1.0,1,1,3273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40.67,2797.0,71.0,35.0,424.4285714,0.0,1.0,0.0,0,0.096,1.36,13.1
1.0,1,1,4362,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,3142.0,80.0,7.0,4000.428571,0.0,1.0,0.0,1,0.135,1.3,15.9
1.0,1,1,419,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
21.0,1,2,295,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
1.0,1,1,187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
698.0,1,2,131,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
3.0,1,1,552,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
286.0,1,1,183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
155.0,1,2,204,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
81.0,1,1,140,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
471.0,1,1,332,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
53.0,1,2,374,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
1198.0,1,2,13431,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65.0,5672.0,22.6,5.0,4123.0,0.0,1.0,1.0,1,0.16,1.51,18.2
100.0,1,2,4070,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.82,1535.0,19.8,13.0,2238.230769,0.0,1.0,0.0,0,0.133,1.59,17.4
1.0,1,1,14936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.22,516.0,5.5,2.0,21836.5,1.0,1.0,0.0,1,0.079,2.67,20.5
512.0,1,1,1244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,2910.0,17.6,11.0,848.6363636,0.0,1.0,0.0,0,0.195,1.27,20.9
1693.0,1,3,179,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
324.0,1,2,204,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
3.0,1,1,188,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
1.0,1,1,275,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
30.0,1,1,161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
7.0,1,1,283,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
196.0,1,2,341,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
33.0,1,2,677739,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.0,564.0,14.5,3.0,226240.0,1.0,1.0,0.0,0,0.078,1.64,11.6
107.0,1,0,220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
106.0,1,2,2038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.33,1700.0,9.1,17.0,1091.0,1.0,1.0,0.0,0,0.217,1.51,20.0
942.0,1,2,3643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20.7,354.0,1.07,9.0,7194.888889,1.0,1.0,0.0,1,0.102,1.28,19.9
347.0,1,2,115,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
91.0,1,2,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
37.0,1,1,124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
98.0,1,2,1244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
136.0,1,2,347,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
10.0,1,0,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
22.0,1,1,143,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1661.0,3.4,4.0,478.3333333,0.0,1.0,0.0,0,0.171,1.59,22.4
121.0,1,2,552,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
5962.0,0,2,228,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
5.0,1,1,173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
10.0,1,1,737,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
32.0,1,2,302,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
86.0,1,1,219,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
1876.0,1,4,210,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
6040.0,0,2,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
71.0,1,3,410,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1785.0,2.5,23.0,840.9565217,1.0,1.0,0.0,0,0.155,1.31,18.5
5.0,1,2,3602,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.9,3726.0,263.0,7.0,3168.857143,1.0,1.0,0.0,1,0.096,1.26,16.8
183.0,1,1,206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
100.0,1,2,502,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
1.0,1,2,1157,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
420.0,1,3,763,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
76.0,1,2,149,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1661.0,3.4,4.0,478.3333333,0.0,1.0,0.0,0,0.171,1.59,22.4
125.0,1,2,665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
102.0,1,1,386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
76.0,1,2,4439,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.2,1318.0,22.6,3.0,8800.666667,1.0,1.0,0.0,1,0.118,1.27,19.0
1.0,1,2,186,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.65,5393.0,98.0,4.0,4510.75,1.0,1.0,0.0,1,0.146,1.22,16.2
283.0,1,0,956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1325.0,9.7,4.0,8649.75,1.0,1.0,0.0,1,0.137,1.35,16.2
168.0,1,0,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
3.0,1,2,185,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
491.0,1,2,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.36,1797.0,30.3,29.0,415.4137931,1.0,1.0,0.0,0,0.196,1.24,21.4
1.0,1,1,531,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
3.0,1,1,95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
8.0,1,2,286,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
155.0,1,1,156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
1.0,1,3,164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
64.0,1,2,2585,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.84,1715.0,34.3,15.0,1917.066667,0.0,1.0,0.0,0,0.156,1.33,14.9
2.0,1,2,1004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70.17,5960.0,7.2,7.0,11641.71429,0.0,1.0,0.0,0,0.085,1.81,13.9
363.0,1,1,183,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
226.0,1,1,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
95.0,1,2,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1703.0,30.9,8.0,2769.0,0.0,1.0,0.0,0,0.14,1.47,17.2
7.0,1,1,198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
180.0,1,2,162,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
59.0,1,2,157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
247.0,1,1,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
139.0,1,1,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
72.0,1,1,4584,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.72,2568.0,16.5,13.0,1647.615385,0.0,1.0,0.0,0,0.132,1.34,18.2
100.0,1,2,221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
1.0,1,1,2301,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31.0,2435.0,138.0,21.0,1429.619048,0.0,1.0,0.0,0,0.1,1.25,12.9
18.0,1,2,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
39.0,1,2,22002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.92,2665.0,27.0,1.0,22002.0,0.0,1.0,0.0,0,0.098,1.46,14.1
95.0,1,3,443,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,1199,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.85,1703.0,30.9,8.0,2769.0,0.0,1.0,0.0,0,0.14,1.47,17.2
1.0,1,1,429,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
74.0,1,2,359,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
71.0,1,2,707,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
19.0,1,1,211,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
202.0,1,1,171,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
320.0,1,2,586,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.47,1330.0,16.3,16.0,418.125,1.0,1.0,0.0,0,0.148,1.33,17.3
97.0,1,2,175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,21.45,1580.0,0.61,21.0,717.6666667,1.0,1.0,0.0,0,0.213,1.35,23.4
129.0,1,3,202,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
12.0,1,1,182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
7063.0,0,3,391,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.0,3763.0,20.1,14.0,1044.285714,1.0,1.0,0.0,0,0.128,1.4,19.7
319.0,1,1,129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
1.0,1,1,118,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
52.0,1,1,12032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,2575.0,21.6,9.0,5322.555556,0.0,1.0,0.0,0,0.125,1.65,16.5
1.0,1,2,117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
24.0,1,2,2834,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.14,3320.0,273.0,42.0,308.8333333,1.0,1.0,0.0,0,0.1,1.13,11.0
12.0,1,2,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
27.0,1,1,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
129.0,1,0,620,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.29,1325.0,9.7,4.0,8649.75,1.0,1.0,0.0,1,0.137,1.35,16.2
473.0,1,2,604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.99,3800.0,46.3,24.0,952.0833333,0.0,1.0,0.0,0,0.18,1.2,18.5
213.0,1,1,329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.41,1745.0,6.0,29.0,4143.310345,1.0,1.0,0.0,0,0.184,1.37,18.4
54.0,1,2,375,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,2885.0,72.0,22.0,737.6818182,1.0,1.0,0.0,0,0.126,1.22,16.3
9.0,1,1,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
1.0,1,2,167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,23.4,294.0,0.34,20.0,768.75,0.0,1.0,0.0,0,0.124,1.53,16.0
337.0,1,1,133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.22,1036.0,6.5,26.0,842.0384615,1.0,1.0,0.0,0,0.082,1.32,12.5
108.0,1,3,76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
65.0,1,2,34756,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31.62,1559.0,7.8,1.0,34756.0,0.0,1.0,0.0,0,0.114,1.78,15.5
683.0,1,2,105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
213.0,1,3,130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
2.0,1,2,605,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0,2785.0,30.0,6.0,4828.666667,0.0,1.0,0.0,0,0.082,1.53,17.6
1295.0,1,3,299,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.32,796.0,6.2,11.0,415.1818182,0.0,1.0,0.0,0,0.127,2.12,17.2
35.0,1,4,344,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.55,2334.0,43.0,34.0,575.2352941,1.0,1.0,0.0,0,0.164,1.28,15.0
66.0,1,1,680,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.86,1131.0,7.5,3.0,7034.333333,0.0,1.0,0.0,0,0.108,1.52,13.3
6.0,1,1,16218,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.0,1940.0,33.0,1.0,16218.0,0.0,1.0,0.0,1,0.074,1.32,10.4
324.0,1,1,168,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0,2569.0,6.0,11.0,2896.909091,1.0,1.0,1.0,0,0.152,1.53,18.9
47.0,1,2,119,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30.0,2462.0,25.8,18.0,1369.166667,1.0,1.0,0.0,0,0.216,1.23,18.6
1.0,1,2,345,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.75,3260.0,98.0,26.0,791.3076923,1.0,1.0,0.0,1,0.122,1.23,17.9
94.0,1,3,6111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.25,775.0,12.0,12.0,2052.25,1.0,1.0,0.0,0,0.097,1.22,12.1
144.0,1,1,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2632.0,508.0,47.0,378.2340426,1.0,1.0,0.0,0,0.069,1.53,13.2
2.0,1,2,207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.5,1807.0,30.0,15.0,418.7333333,1.0,1.0,0.0,0,0.17,1.17,15.1
